accuracy;loss;val_accuracy;val_loss
0.37910130620002747;2.262235403060913;0.47870001196861267;1.9367327690124512
0.5203660726547241;1.8417903184890747;0.5254999995231628;1.859210729598999
0.5995274186134338;1.6206541061401367;0.598800003528595;1.6404560804367065
0.6508931517601013;1.485660433769226;0.6916000247001648;1.368210792541504
0.6934676170349121;1.3704273700714111;0.7110999822616577;1.326311707496643
0.724307119846344;1.2769265174865723;0.7422999739646912;1.225699782371521
0.747837245464325;1.2016942501068115;0.7404000163078308;1.2528222799301147
0.7621755599975586;1.1539186239242554;0.7720999717712402;1.138209581375122
0.7787768244743347;1.093721628189087;0.7750999927520752;1.1185654401779175
0.7933754920959473;1.0478984117507935;0.8072999715805054;1.0110641717910767
0.8056312203407288;1.0117828845977783;0.7875999808311462;1.059227466583252
0.811378538608551;0.9806389808654785;0.8111000061035156;0.9821215867996216
0.8197092413902283;0.9510282278060913;0.8083000183105469;0.9819301962852478
0.827419102191925;0.922448992729187;0.8349000215530396;0.9000796675682068
0.8327258825302124;0.8990788459777832;0.8216999769210815;0.9311021566390991
0.8408763408660889;0.8741574883460999;0.8230999708175659;0.9326271414756775
0.8467638492584229;0.8467419743537903;0.8324000239372253;0.8930908441543579
0.8499479293823242;0.8346108198165894;0.8432000279426575;0.8452296853065491
0.8543134927749634;0.8137400150299072;0.8192999958992004;0.9202753901481628
0.8579381704330444;0.7925658822059631;0.8406000137329102;0.8518128991127014
0.8608418703079224;0.780958354473114;0.8476999998092651;0.8147999048233032
0.8656480312347412;0.7654166221618652;0.8438000082969666;0.8207675814628601
0.8713753819465637;0.7450715899467468;0.8396000266075134;0.8543718457221985
0.8720963001251221;0.7351007461547852;0.8531000018119812;0.7974991202354431
0.8750400543212891;0.7246014475822449;0.843999981880188;0.8004242181777954
0.8795057535171509;0.7030201554298401;0.8637999892234802;0.7531331777572632
0.8822693228721619;0.6934624910354614;0.8575000166893005;0.7695162892341614
0.8838112950325012;0.6849601864814758;0.845300018787384;0.8008171916007996
0.8848525881767273;0.6730965375900269;0.8536999821662903;0.7742783427238464
0.8878364562988281;0.6615023612976074;0.861299991607666;0.7414585947990417
0.8900993466377258;0.6499615907669067;0.8754000067710876;0.6966306567192078
0.892862856388092;0.6396244764328003;0.8607000112533569;0.7427887916564941
0.894805371761322;0.630209743976593;0.8532000184059143;0.7626052498817444
0.8973285555839539;0.6215585470199585;0.8672999739646912;0.7210281491279602
0.897448718547821;0.6154739260673523;0.8503000140190125;0.7942605018615723
0.9004525542259216;0.6062246561050415;0.8626999855041504;0.7232199311256409
0.9029357433319092;0.5956215262413025;0.8665000200271606;0.71433424949646
0.9007329344749451;0.5982752442359924;0.8651999831199646;0.70359206199646
0.9044376611709595;0.5860322117805481;0.8763999938964844;0.6914490461349487
0.9071211218833923;0.5771406292915344;0.8623999953269958;0.7212274670600891
0.9087231755256653;0.5680326819419861;0.8841000199317932;0.6520206332206726
0.9084427952766418;0.5651772618293762;0.8841999769210815;0.6434262990951538
0.9089835286140442;0.5610631704330444;0.8841000199317932;0.6482791900634766
0.9103052020072937;0.552720308303833;0.8708000183105469;0.6933755874633789
0.9133090376853943;0.5462000966072083;0.8712999820709229;0.699618935585022
0.9128084182739258;0.5449134111404419;0.8672999739646912;0.7054398655891418
0.9190964698791504;0.5278594493865967;0.873199999332428;0.6913629174232483
0.9154717922210693;0.5334085822105408;0.8859000205993652;0.6255046725273132
0.9160125255584717;0.5276691913604736;0.880299985408783;0.6517243385314941
0.9183555245399475;0.5212544798851013;0.8680999875068665;0.6874150633811951
0.9185757637023926;0.5168191194534302;0.8763999938964844;0.6462417244911194
0.918035089969635;0.51661616563797;0.8812000155448914;0.6433848738670349
0.9192766547203064;0.5103138089179993;0.883899986743927;0.6399728655815125
0.9237023591995239;0.5008131861686707;0.8858000040054321;0.6316624879837036
0.922320544719696;0.4994431138038635;0.8831999897956848;0.6308029294013977
0.9249238967895508;0.49487069249153137;0.8816999793052673;0.6328778266906738
0.9252643585205078;0.4900223910808563;0.8862000107765198;0.6176577806472778
0.9235020875930786;0.49342063069343567;0.8960999846458435;0.5967979431152344
0.9273269772529602;0.48073652386665344;0.8847000002861023;0.6296353340148926
0.9256648421287537;0.48536983132362366;0.8774999976158142;0.654678463935852
0.9293695688247681;0.47450119256973267;0.8691999912261963;0.6811838150024414
0.9279077053070068;0.4779477119445801;0.8774999976158142;0.6591333150863647
0.9303308129310608;0.47044435143470764;0.8844000101089478;0.624690055847168
0.9304309487342834;0.4684937298297882;0.8740000128746033;0.6638333797454834
0.9298502206802368;0.4683630168437958;0.883400022983551;0.6189426779747009
0.9287888407707214;0.469277560710907;0.8725000023841858;0.6731714010238647
0.9298502206802368;0.46332547068595886;0.8841000199317932;0.6231527924537659
0.9320129752159119;0.45948314666748047;0.886900007724762;0.6046022772789001
0.9328540563583374;0.45766550302505493;0.8898000121116638;0.6047334671020508
0.9336951375007629;0.45502805709838867;0.8902999758720398;0.5998205542564392
0.9330142736434937;0.45340585708618164;0.8884999752044678;0.6074097752571106
0.9343960285186768;0.4493213891983032;0.8804000020027161;0.6321499943733215
0.9355174899101257;0.4457761347293854;0.8765000104904175;0.6573054790496826
0.9353572726249695;0.4431479573249817;0.870199978351593;0.6838088631629944
0.9357777833938599;0.44325754046440125;0.8783000111579895;0.6497721672058105
0.9345963001251221;0.4482859969139099;0.8833000063896179;0.6297376155853271
0.9378204345703125;0.43442535400390625;0.892799973487854;0.5806359648704529
0.9370794892311096;0.43630358576774597;0.8809000253677368;0.6300244331359863
0.9377803802490234;0.4350925087928772;0.883400022983551;0.6256664991378784
0.9390419721603394;0.43178895115852356;0.8863000273704529;0.6164292097091675
0.9386014342308044;0.43094098567962646;0.8841000199317932;0.6121342778205872
0.9414851069450378;0.42313840985298157;0.8863999843597412;0.5993930697441101
0.9386814832687378;0.4321123957633972;0.8950999975204468;0.5725083947181702
0.9402835369110107;0.425204873085022;0.8860999941825867;0.6098973751068115
0.9393223524093628;0.4265972673892975;0.8927000164985657;0.5952214598655701
0.9408242702484131;0.42537981271743774;0.89410001039505;0.5785325169563293
0.9405639171600342;0.4217495918273926;0.8810999989509583;0.6540194749832153
0.9409043788909912;0.42082396149635315;0.8824999928474426;0.6086635589599609
