accuracy;loss;val_accuracy;val_loss
0.4128721058368683;2.1469810009002686;0.44839999079704285;2.071868658065796
0.5415531992912292;1.7764748334884644;0.5620999932289124;1.702380895614624
0.6230375170707703;1.5360417366027832;0.6381999850273132;1.4788384437561035
0.6732417345046997;1.3816344738006592;0.6834999918937683;1.348759412765503
0.7154157161712646;1.258297324180603;0.7529000043869019;1.153274655342102
0.7434916496276855;1.1696799993515015;0.7616000175476074;1.1020969152450562
0.7636975049972534;1.0966615676879883;0.7957000136375427;0.9909142851829529
0.7771747708320618;1.0430787801742554;0.8105000257492065;0.9460864067077637
0.7934155464172363;0.9932709336280823;0.8234999775886536;0.9077163934707642
0.8046098947525024;0.9560052752494812;0.8299000263214111;0.8869382739067078
0.8101970553398132;0.9268224239349365;0.8310999870300293;0.856260359287262
0.8175864815711975;0.899485170841217;0.8442999720573425;0.821615993976593
0.8250360488891602;0.8689296245574951;0.8392999768257141;0.8282250165939331
0.8310236930847168;0.8498519659042358;0.8411999940872192;0.8038790822029114
0.8351089358329773;0.8250728249549866;0.833899974822998;0.8196758031845093
0.8418375253677368;0.8022913336753845;0.8270000219345093;0.8420237302780151
0.8459027409553528;0.790081799030304;0.8256000280380249;0.8460618853569031
0.8503684997558594;0.7709246873855591;0.8094000220298767;0.8931245803833008
0.8539730906486511;0.7600570917129517;0.7908999919891357;0.9809597730636597
0.8566765189170837;0.7441315650939941;0.8004999756813049;0.923450767993927
0.8572773337364197;0.7421354055404663;0.8084999918937683;0.9072686433792114
0.8632048964500427;0.7190112471580505;0.8187000155448914;0.8676286935806274
0.8632649779319763;0.718208372592926;0.8343999981880188;0.8128409385681152
0.8640660047531128;0.7076811194419861;0.8327999711036682;0.8043432831764221
0.8665892481803894;0.6971690654754639;0.8687000274658203;0.7056629061698914
0.8682714104652405;0.6917890906333923;0.8687000274658203;0.6955618262290955
0.8711150288581848;0.6814391016960144;0.8730000257492065;0.6770833134651184
0.8737784624099731;0.6769818663597107;0.8844000101089478;0.6466087698936462
0.8746194839477539;0.6673742532730103;0.8847000002861023;0.6445764899253845
0.8768824338912964;0.6611645817756653;0.8845000267028809;0.6419563293457031
0.8796859979629517;0.6511455774307251;0.882099986076355;0.6362901926040649
0.8806672692298889;0.6428057551383972;0.8791000247001648;0.6410278081893921
0.8819488883018494;0.6379435062408447;0.8819000124931335;0.6352959275245667
0.8866549134254456;0.6288577318191528;0.883899986743927;0.6300522685050964
0.8865347504615784;0.6270352005958557;0.8748999834060669;0.6600796580314636
0.8881768584251404;0.6201643943786621;0.8691999912261963;0.6726710796356201
0.8897188305854797;0.612886369228363;0.8474000096321106;0.742868185043335
0.8913208842277527;0.6072508096694946;0.8578000068664551;0.7276627421379089
0.8911606669425964;0.609500527381897;0.8683000206947327;0.6834041476249695
0.8919616937637329;0.6038029789924622;0.8504999876022339;0.7362913489341736
0.8928428292274475;0.6021206974983215;0.8472999930381775;0.7375310659408569
0.8946251273155212;0.5929710268974304;0.8406999707221985;0.7605795860290527
0.893944263458252;0.599144458770752;0.8615999817848206;0.700001060962677
0.8961270451545715;0.5884910225868225;0.8695999979972839;0.6670814156532288
0.8993712067604065;0.5832517147064209;0.871999979019165;0.6685402393341064
0.8986302614212036;0.5793839693069458;0.8756999969482422;0.6617547869682312
0.8977290987968445;0.580653965473175;0.8853999972343445;0.6185652613639832
0.8970882892608643;0.5827956795692444;0.8870000243186951;0.6140183210372925
0.8981295824050903;0.5760118365287781;0.8909000158309937;0.5923247337341309
0.9003524780273438;0.5737342238426208;0.8903999924659729;0.596703827381134
0.9003124237060547;0.5720422863960266;0.8968999981880188;0.5829788446426392
0.9007729887962341;0.5704572796821594;0.8974999785423279;0.5788776874542236
0.9021347165107727;0.5672107338905334;0.8931999802589417;0.589049220085144
0.9056592583656311;0.5608421564102173;0.8956999778747559;0.592710554599762
0.905238687992096;0.5581430196762085;0.8895000219345093;0.6101725697517395
0.9038569331169128;0.5599390268325806;0.8942000269889832;0.6034667491912842
0.9044176340103149;0.5554452538490295;0.8867999911308289;0.606923520565033
0.9061598777770996;0.551643967628479;0.8741000294685364;0.6530429720878601
0.9084628224372864;0.5483546853065491;0.8715000152587891;0.6665611267089844
0.9063801765441895;0.5559421181678772;0.859499990940094;0.6994287371635437
0.9083827137947083;0.545850932598114;0.8102999925613403;0.8729644417762756
0.9114866852760315;0.5378232002258301;0.8385999798774719;0.7646294832229614
0.9103252291679382;0.5399291515350342;0.849399983882904;0.7552152276039124
0.9123477935791016;0.5358119010925293;0.843999981880188;0.761311411857605
0.9122276306152344;0.5332205891609192;0.8691999912261963;0.675819456577301
0.9115868210792542;0.5377932190895081;0.8849999904632568;0.6222462058067322
0.9129685759544373;0.533847987651825;0.8896999955177307;0.597295343875885
0.9126482009887695;0.52985680103302;0.9000999927520752;0.5705219507217407
0.9116068482398987;0.5321723222732544;0.9021999835968018;0.5656973719596863
0.9122476577758789;0.5302207469940186;0.9025999903678894;0.5565410852432251
0.9110060930252075;0.5314022898674011;0.9049999713897705;0.556206226348877
0.9125881195068359;0.5310713052749634;0.90420001745224;0.5640893578529358
0.9148710370063782;0.523219108581543;0.9035999774932861;0.5589944124221802
0.9127483367919922;0.5286400318145752;0.9002000093460083;0.5688594579696655
0.9150112271308899;0.5218249559402466;0.899399995803833;0.5783811807632446
0.9139097929000854;0.5231853127479553;0.901199996471405;0.5695464611053467
0.9147909283638;0.519741415977478;0.8981000185012817;0.5742195844650269
0.9143503904342651;0.5194182991981506;0.8985999822616577;0.5791779160499573
0.9143103361129761;0.5195841789245605;0.8944000005722046;0.5845254063606262
0.9158322811126709;0.5156274437904358;0.8779000043869019;0.6411341428756714
0.9201377630233765;0.5070695281028748;0.8639000058174133;0.6875578165054321
0.9164330363273621;0.5127288699150085;0.84170001745224;0.7788448929786682
0.9186358451843262;0.5106969475746155;0.8597000241279602;0.699414074420929
0.9189562797546387;0.5066534280776978;0.859499990940094;0.7051001191139221
0.9203380346298218;0.5008373856544495;0.8741000294685364;0.6544680595397949
0.918816089630127;0.505673885345459;0.8664000034332275;0.6779814958572388
0.9182153344154358;0.5066003799438477;0.8860999941825867;0.6200180053710938
0.9185957908630371;0.5051149129867554;0.8985999822616577;0.5711579918861389
0.9210589528083801;0.5044368505477905;0.9047999978065491;0.5556464791297913
0.9182153344154358;0.5058491230010986;0.9041000008583069;0.5605235695838928
0.9195970892906189;0.5042635798454285;0.9114999771118164;0.5411306023597717
0.9182754158973694;0.5067008137702942;0.9110999703407288;0.5464251637458801
